Date,Open,High,Low,Close,Volume,A/D line,ohlc,aroon up,aroon down,ATR,DMI+,DMI-,ADX,sma18,upper bb,lower bb,CMF,ema2,macd,signal,histogram,Mfi,OBV,PPO,ROC,ROC%,ROC Ratio,stdev,median P,AO,mom cp,mom low,mom high,mom op,WMA3,UPC,LPC,TMA20,PCp,Phigh,Plow,rsi2,stsd,stck,b%,Dx
5/5/2008,793,809.900024,780.299988,784.400024,1035578,-1359759.85,791.900009,90,60,30.19246812,21.57554371,23.80190647,27.87465898,751.7777811,796.2882358,712.5317594,-0.070599823,780.1493252,-14.65686676,-20.6781593,6.021292537,52.83984113,-7158224,-1.893349258,-450,-0.004442188,0.995557812,22.07176952,795.100006,-33.14587875,16.100036,55.299988,26.400024,43,778.5166827,809.900024,720,757.9747311,787.900024,791.900024,751.099976,92.90061543,75.08532771,71.63515774,0.858062178,4.906319665
5/6/2008,788,788,757.549988,766.700012,814237,-1684651.355,775.0625,80,50,30.21086411,20.02223408,22.08831209,26.516026,752.1694471,795.926486,712.573514,-0.068362521,771.1382853,-13.05223783,-19.152975,6.100737175,47.8736023,-7972461,-1.68719861,-1870.0012,-0.022565032,0.977434968,21.96543678,772.774994,-22.71014568,8.850036,3.950012,19,23,776.1333513,809.900024,720,752.1434015,784.400024,809.900024,780.299988,0,37.05561616,51.94660682,0.649364944,4.906319665
5/7/2008,770,777.799988,759.049988,775.650024,438190,-1346951.246,770.625,70,40,29.39223096,19.10990143,21.08183657,25.43756867,753.8916693,799.6448681,712.4151415,-0.022310539,774.1611502,-10.9307292,-17.50852584,6.577796642,48.78979502,-7534271,-1.412700094,795.0012,0.011673421,1.011673421,22.9870513,768.424988,-12.57676622,10.600036,4.799988,7.899964,12.150024,774.12502,809.900024,720,749.7747703,766.700012,788,757.549988,33.58350447,38.46017319,61.90212363,0.724923544,4.906319665
5/8/2008,768.900024,774,761.5,770.549988,593476,-1081075.137,768.737503,60,30,28.18564303,18.50454316,21.30098827,24.59554677,755.9416673,800.7708888,712.3891208,-0.026868713,771.7416715,-9.546906854,-15.91620205,6.369295192,44.66659171,-8127747,-1.234210299,-610.0036,-0.006575177,0.993424823,23.29064085,767.75,-5.172354635,23.5,34.950012,-3,-6.899964,771.6083373,809.900024,720,747.5686459,775.650024,777.799988,759.049988,63.7009354,60.38756793,56.22911513,0.658064084,7.025267625
5/9/2008,766,770.799988,758,764.900024,1618381,-954631.4169,764.925003,50,20,27.08666767,18.96113487,20.58199355,22.57987189,757.4416673,802.313272,714.4167448,0.004584365,767.1577677,-8.804749887,-14.49391161,5.689161727,38.03746983,-9746128,-1.139154297,-664.9964,-0.007332378,0.992667622,23.16276869,764.399994,-5.1055906,26.950012,26,16.799988,34,768.575012,809.900024,720,747.8809278,770.549988,774,761.5,0,52.22924167,49.94439601,0.574348962,4.098964223
5/12/2008,764.900024,774.900024,763,770.349976,545987,-826167.45,768.287506,40,10,26.00190741,21.39051609,19.90916869,20.52761563,759.174998,803.7974984,719.4125112,0.019791084,769.2965473,-7.689628771,-13.13305505,5.443426275,41.56728738,-9200141,-0.99511207,444.9952,0.007125051,1.007125051,22.23739664,768.950012,-8.981177988,48,42.799988,25.900024,26.950012,768.5666607,809.900024,720,750.748285,764.900024,770.799988,758,49.09903823,58.10091364,56.00663243,0.603631837,3.586824962
5/13/2008,778,786,769,770.650024,420798,-1165279.944,775.912506,30,0,25.35891403,24.16880436,18.95583847,19.14084365,759.9722222,799.6499575,733.2200617,0.005437599,770.2033767,-6.703380586,-11.84712015,5.143739567,42.19077371,-8779343,-0.867646315,-69.9952,0.000389496,1.000389496,17.50581461,777.5,-6.817794788,39.5,49,49.299988,58,769.5916747,809.900024,720,753.3979734,770.349976,774.900024,763,100,53.1688256,56.34038985,0.563450565,12.08813697
5/14/2008,775,799.5,767.049988,797.049988,966247,-344938.3907,784.649994,20,0,25.86542102,29.5696289,17.25716355,17.93886408,762.2472229,801.4225276,744.6274844,0.055958541,788.1906063,-3.74136878,-10.22596988,6.484601099,44.43957475,-7813096,-0.483190187,2539.9964,0.034256748,1.034256748,14.966808,783.274994,-2.568381824,54.950012,37.049988,50.5,40.099976,783.799998,809.900024,730,756.8166582,770.650024,786,769,100,62.85543134,85.70630415,0.923011951,26.29363384
5/15/2008,802.150024,826.900024,800,821.799988,1156629,373114.8267,812.712509,90,50,25.93932124,28.7698918,15.97885575,16.90049073,765.6527778,814.4822004,747.507814,0.083960071,810.708892,0.619385925,-8.056898718,8.676284643,57.37511509,-6656467,0.079650444,2375,0.031052005,1.031052005,17.6493005,813.450012,7.351767459,33.899964,48.900024,35,51.050048,805.024994,826.900024,751.099976,757.3838426,797.049988,799.5,767.049988,100,91.96426524,95.22915355,1.10926248,28.58412077
5/16/2008,831.950012,831.950012,816,821.099976,453991,209448.7749,825.25,90,40,25.22579915,27.47054143,16.95613488,15.19674977,768.5861104,825.5653884,743.0646164,0.080999783,817.6709183,4.004058007,-5.644707373,9.64876538,62.74084118,-7110458,0.51289816,-170.0012,-0.000851803,0.999148197,21.74086234,823.975006,19.90059304,36.699952,35.700012,22.049988,38.950012,817.324982,831.950012,757.549988,758.357757,821.799988,826.900024,800,97.24946299,78.75961519,90.30814217,0.945874296,23.66687634
5/20/2008,830,835,810,814.650024,1200269,-544317.8525,822.412506,80,30,25.20967064,25.5246795,21.42181523,12.42148048,771.7416687,832.4296283,742.2503765,0.033498476,815.6469191,6.121602519,-3.291445395,9.413047913,61.22957723,-8310727,0.781762448,-744.9952,-0.007855258,0.992144742,23.76431946,822.5,31.11794358,47.950012,52.450012,47,42,817.9916687,835,757.549988,758.7757303,821.099976,831.950012,816,0,42.32034233,82.3043687,0.802841519,8.739447539
5/21/2008,805,816,790,813.25,582101,-85353.60254,806.0625,70,20,25.26612273,23.64853188,19.84724157,10.54624456,774.4194471,837.2114343,746.7785681,0.048828389,814.0409833,7.619242709,-1.109307774,8.728550483,61.85543969,-8892828,0.970399717,-240.0024,-0.001718559,0.998281441,23.83115269,803,37.26206122,37.599976,30.950012,38.200012,35,815.025004,835,758,757.3592317,814.650024,835,810,0,35.13338133,79.28571429,0.735036218,8.739447539
5/22/2008,805,813,790.049988,805.700012,528468,106921.9756,803.4375,60,10,25.10068625,22.10408324,20.21576641,10.70671793,777.6777818,839.4597949,750.5402051,0.065377295,808.4525325,8.119126191,0.736379019,7.382747172,56.41153162,-9421296,1.032176095,-854.9988,-0.009283723,0.990716277,23.43236938,801.524994,41.61720846,35.150024,28.549988,39,36.099976,809.7083433,835,758,757.9149414,813.25,816,790,0,56.0256641,65.07749747,0.620333573,4.462012137
5/23/2008,805,812.799988,784.200012,789.599976,585070,-257213.7875,797.899994,50,0,25.35063552,20.32284795,26.6732849,11.10831219,780.5472242,838.5547305,755.2552671,0.036347204,795.8213197,7.141030378,2.017309291,5.123721087,46.05869248,-10006366,0.907589718,-1710.0036,-0.019982668,0.980017332,21.95133602,798.5,39.59117647,24.699952,26.200012,42,39,798.9083253,835,758,756.3675277,805.700012,813,790.049988,0,39.56727218,41.38151457,0.412304083,13.51267978
5/26/2008,780,780.200012,755.5,761.75,610536,-558774.2291,769.362503,40,0,25.30416241,19.07523563,24.81353876,11.69176428,782.7361144,839.2388587,753.9411341,0.047737192,772.9935355,4.064866739,2.42682078,1.638045959,38.13217568,-10616902,0.517779011,-2884.9976,-0.035270994,0.964729006,22.47792409,767.850006,30.11323512,-8.599976,-7.5,5.299988,15.099976,778.3583273,835,755.5,757.8547622,789.599976,812.799988,784.200012,0,14.82869473,7.86163522,0.09154835,13.07464883
5/27/2008,780.799988,780.799988,755.299988,764.75,327631,-643572.5325,770.412491,30,80,25.31815081,20.29847632,23.02841279,11.79136933,784.6027798,840.1635433,751.8964543,0.067985871,767.4703667,1.830478282,2.307552281,-0.477073999,43.11741325,-10289271,0.233587629,200,0.0039383,1.0039383,23.26042029,768.049988,20.08499795,-5.900024,-13.700012,-5.200012,2.799988,767.8916627,835,755.299988,761.064841,761.75,780.200012,755.5,9.724480823,23.98318862,11.85697688,0.145621044,6.300790405
5/28/2008,768,790,751.25,777.349976,268473,-550386.7528,771.649994,20,70,26.27756861,19.49234728,20.60279428,11.6387415,786.5611131,839.4538737,753.9461143,0.132197767,774.0897049,1.052972265,2.056636277,-1.003664013,42.16593482,-10020798,0.134445461,1159.9976,0.016475941,1.016475941,22.53327309,770.625,13.78499831,-19.700012,-15.799988,-9.5,-7,770.549988,835,751.25,768.4559356,764.75,780.799988,755.299988,100,52.20682368,31.16415045,0.273704537,2.769530076
5/29/2008,794.900024,794.900024,757.150024,763,569959,-943696.9331,777.487518,10,60,27.097028,17.55266141,18.59215447,11.34235895,785.1777784,840.5786604,746.01133,0.091739142,766.6596026,-0.720700531,1.501168916,-2.221869447,42.25473227,-10590757,-0.092186795,-1534.9976,-0.018460123,0.981539877,24.92067971,776.025024,8.036474365,-58.799988,-42.849976,-32,-7.25,768.074992,835,751.25,775.7793043,777.349976,790,751.25,46.75324097,47.13671661,14.02985075,0.17964629,2.875911896
5/30/2008,782.5,782.5,757,763.049988,335525,-1120012.347,771.262497,0,50,26.98295457,21.52979427,17.33712952,11.82009227,783.9916653,833.6647012,741.1752892,0.066546684,764.2411608,-2.11122248,0.778690637,-2.889913117,48.35035122,-10255232,-0.270506022,-95.0012,6.55E-05,1.000065515,24.37310014,769.75,1.780591659,-58.049988,-59,-49.450012,-49.450012,765.4166567,835,751.25,783.1685149,763,794.900024,757.150024,0.347139757,21.44083768,14.08953791,0.236510303,10.78723075
6/2/2008,765.5,802,756,787.299988,1431271,-603510.9502,777.699997,0,40,28.34131496,19.03376497,15.32717147,12.33440697,785.1361084,824.526347,743.5536458,0.000521733,779.690575,-1.248262245,0.37330006,-1.621562305,53.16866209,-8823961,-0.159839044,2325,0.031780356,1.031780356,21.33818036,779,2.717943047,-27.350036,-54,-33,-64.5,775.1666567,835,751.25,781.9296747,763.049988,782.5,757,100,42.00323554,43.04476179,0.540260378,10.78723075
6/3/2008,770,789.799988,761.549988,782.200012,281241,-473592.0635,775.887497,0,30,28.33479246,17.67827883,21.93693075,12.23882881,785.4999967,815.7748345,745.8151559,0.064549592,781.3718978,-0.960983506,0.106443347,-1.067426853,49.52434975,-9105202,-0.123039426,-609.9976,-0.006477805,0.993522195,18.43599406,775.674988,3.176766576,-31.049988,-28.450012,-26.200012,-35,780.7083333,816,751.25,780.7268478,787.299988,802,756,82.62357693,62.5,36.95523821,0.520083237,10.75004266
6/4/2008,782.5,789,731,746.549988,638245,-769605.9569,762.262497,0,90,30.45373585,15.27336588,18.95268046,11.1285723,784.1666633,807.1914538,741.0585342,0.067518628,758.0412182,-3.575801255,-0.630005573,-2.945795682,40.75437363,-9743447,-0.45924683,-3665.0024,-0.045576609,0.954423391,17.42755454,760,0.440002224,-59.150024,-59.049988,-24,-22.5,765.224996,813,731,783.118874,782.200012,789.799988,761.549988,0,41.70105552,14.95191154,0.083036616,10.75004266
6/5/2008,743,769.25,733.150024,761.299988,721143,-366086.1877,751.675003,0,90,30.85703872,14.86510491,17.36889893,9.64167475,783.9666613,795.7912339,743.5787493,0.070895106,760.224594,-4.425268773,-1.389058213,-3.03621056,29.10432525,-9022304,-0.569232036,1375,0.019757552,1.019757552,13.75919781,751.200012,-4.744118176,-28.299988,-51.049988,-43.549988,-62,759.8666587,812.799988,731,783.7985052,746.549988,789,731,29.26585908,39.34346092,29.13460385,0.339406156,7.767555134
6/6/2008,765,773,742.150024,750,413756,-569276.4051,757.537506,50,80,30.85653424,13.80353738,20.09851824,9.277479238,782.8361071,790.5275439,740.9224441,0.037478705,753.374116,-5.954306564,-2.302107884,-3.652198681,28.45084062,-9436060,-0.767810555,-1229.9988,-0.014843016,0.985156984,13.07209156,757.575012,-7.162204541,-11.75,-13.349976,-7.200012,-15,753.1916607,802,731,785.5043248,761.299988,769.25,733.150024,56.62190708,47.26244361,18.26923077,0.182996424,18.56813916
6/9/2008,751,751,725,738.549988,420913,-551468.9359,741.387497,40,90,30.50963894,12.96330649,20.51393386,10.26426938,781.0527718,793.115412,733.6945736,0.032361077,743.4419502,-8.016491679,-3.444984643,-4.571507036,31.65986987,-9856973,-1.037188826,-1245.0012,-0.015266683,0.984733317,15.6587658,738,-14.72249866,-26.200012,-30.299988,-29.799988,-29.799988,746.1583253,802,725,788.8630167,750,773,742.150024,0,35.25633513,14.8900967,0.081712317,22.55450952
6/10/2008,739.5,748.200012,718,741.5,476415,-286443.6676,736.800003,30,90,30.48752273,15.513546,19.06247111,10.37317481,777.9666613,793.5190799,728.6409057,0.043565879,742.1408436,-9.326474889,-4.621282692,-4.705192197,32.30279827,-9380558,-1.210118905,195.0012,0.003994329,1.003994329,17.09690009,733.100006,-22.61543641,-35.849976,-33.25,-41.799988,-28.5,741.9333293,802,718,791.8947533,738.549988,751,725,20.4861603,49.72063144,24.73684211,0.198203702,10.26412354
6/11/2008,748,763,729.099976,733.75,367127,-552853.9625,743.462494,20,80,30.73127282,14.29117652,23.85930505,11.84588593,773.0749953,790.9127213,722.5272691,0.049649411,736.5189784,-10.88408863,-5.87384388,-5.010244751,37.94328801,-9747685,-1.416977084,-875,-0.010451787,0.989548213,18.02114898,746.049988,-24.9569094,-29.25,-28.050048,-31.900024,-46.900024,737.1333313,802,718,796.2933032,741.5,748.200012,718,27.57017469,53.10606061,16.61392615,0.164109917,25.0799679
6/12/2008,720,747,702,736.799988,391035,-339088.371,726.449997,10,90,31.75046762,12.84439705,21.44388792,12.6721208,768.3916627,789.9417599,718.2582281,0.000497459,736.7072548,-11.75710032,-7.050495168,-4.706605155,39.18453031,-9356650,-1.535014021,204.9988,0.004156713,1.004156713,18.89026928,724.5,-29.19176439,-26.25,-55,-35.5,-62.5,736.5666607,802,702,796.5761826,733.75,763,729.099976,28.24066101,46.02458033,34.799988,0.258661361,25.0799679
6/13/2008,742,742,718.099976,722.150024,406174,-607603.5807,731.0625,0,80,31.18972165,12.14136921,21.54119416,13.73158124,763.2527738,789.9349169,710.0850783,-0.089080557,726.9539102,-13.49576363,-8.339548861,-5.156214771,40.44582948,-9762824,-1.769093015,-1564.9964,-0.019883231,0.980116769,21.04228004,730.049988,-34.05779842,-65.149964,-37.900024,-60,-23.5,728.9666747,802,702,791.6101666,736.799988,747,702,17.23161735,50.91349588,20.150024,0.15109543,27.90709497
6/16/2008,733,736.799988,712.549988,717.049988,627685,-1002333.323,724.849991,0,90,30.69402724,17.9721262,20.3255692,13.72046261,757.9083287,778.6910786,707.2789166,-0.108358946,720.3182823,-15.13647434,-9.698933957,-5.437540383,34.44478075,-10390509,-1.992541969,-610.0036,-0.007062294,0.992937706,18.81875702,724.674988,-36.18382988,-65.150024,-49,-53,-37,722.0416667,789.799988,702,785.7039101,722.150024,742,718.099976,0,30.02898035,15.049988,0.136826433,6.145129542
6/17/2008,715,764.799988,715,755.150024,672708,-590332.5337,737.487503,0,80,32.05873873,15.9779927,18.07030468,13.96157685,755.099996,766.5426024,714.0173952,-0.004318407,743.6555492,-13.22652029,-10.40445122,-2.82206907,37.73991468,-9717801,-1.741841897,3710.0036,0.053134421,1.053134421,13.84160745,739.899994,-34.97971428,8.600036,-16,-24.200012,-67.5,736.950012,789,702,780.0755193,717.049988,736.799988,712.549988,88.19438079,48.40564949,53.150024,0.783102647,6.145129542
6/18/2008,755,760,737.099976,748.349976,329443,-596087.3358,750.112488,10,70,31.40454482,15.14577372,17.76595471,14.32481442,752.8083293,766.9159886,714.0040066,-0.04909571,746.8008152,-12.121827,-10.74792638,-1.373900619,43.39597895,-10047244,-1.59798047,-780.0048,-0.009004897,0.990995103,13.94353153,748.549988,-35.0738314,-12.950012,3.949952,-9.25,12,745.399994,773,702,773.4402264,755.150024,764.799988,715,84.85515528,74.2495044,46.349976,0.649115155,7.961237891
6/19/2008,741,762,734.299988,747.049988,293919,-619431.2003,746.087494,0,60,31.13993533,14.18344005,21.9816751,15.0945026,751.991662,762.1747052,715.89529,-0.071433316,746.967761,-11.2252868,-10.84339846,-0.381888339,43.68779588,-10341163,-1.481367531,-229.9988,-0.001737139,0.998262861,12.19569672,748.149994,-30.59824419,-2.950012,-7.850036,-11,-24,748.8333233,773,702,766.6619468,748.349976,760,737.099976,0,56.49835018,45.049988,0.673186942,21.56286524
6/20/2008,747.049988,750,711,728.349976,493682,-673863.413,734.099991,70,50,31.70136852,12.93708971,26.7307199,16.80776153,749.9694384,759.547572,714.1924184,-0.041347082,734.493845,-11.89470723,-11.05366022,-0.841047011,27.45986255,-10834845,-1.573985906,-1970.0012,-0.025031808,0.974968192,11.95213241,730.5,-29.30235944,-10.200012,-14,-1,-3.950012,737.9166467,764.799988,702,761.3813263,747.049988,762,734.299988,0,40.02421086,30.01136629,0.312148818,34.77285569
6/23/2008,727,727,681.349976,687.950012,459469,-1000473.252,705.824997,60,90,32.69770105,11.64696306,28.2374654,19.01107562,745.0027738,768.7964159,694.8235793,-0.04450003,703.3094769,-15.53098677,-11.94912553,-3.581861241,26.89293658,-11294314,-2.068142307,-4139.9964,-0.055467791,0.944532209,19.49355405,704.174988,-30.7280942,-53.549988,-36.650024,-21.200012,-12.5,711.2666627,764.799988,681.349976,761.1232965,728.349976,750,711,0,21.81679692,6.131012103,-0.092920153,41.59643995
6/24/2008,685,699,662.25,676.700012,858990,-1183957.63,680.737503,50,90,32.98715098,10.72013922,31.24139075,21.73642381,740.20833,774.0877607,676.5722369,-0.051676022,685.4811354,-19.14239038,-13.3877785,-5.754611885,26.35403647,-12153304,-2.566813558,-1225,-0.016352932,0.983647068,25.69759688,680.625,-39.87279906,-57.049988,-66.849976,-64,-63,689.0583393,764.799988,662.25,760.3570629,687.950012,727,681.349976,0,15.96532695,13.0474149,0.001310305,48.9049173
6/25/2008,663,699.900024,638,691.950012,358918,-917233.5331,673.212509,40,90,35.05235619,13.05627874,27.30066761,23.70274149,736.2583313,773.3492397,668.9507603,-0.034780059,689.8152827,-20.57620984,-14.82546477,-5.750745075,28.02396542,-11794386,-2.773082674,1425,0.022535835,1.022535835,27.51141494,668.950012,-52.86705967,-44.849976,-64,-47.099976,-57,686.200012,764.799988,638,756.4240505,676.700012,699,662.25,57.54716981,54.7366554,39.96297185,0.220302555,35.29600268
6/26/2008,691.950012,718,666.099976,675.900024,1031938,-1559459.115,687.987503,30,80,36.25576104,11.72127676,30.43926693,25.54765565,730.0694444,772.48355,657.6364572,-0.055929584,680.4920594,-22.77759296,-16.41589041,-6.361702555,33.55983868,-12826324,-3.089028049,-1704.9988,-0.0231953,0.9768047,30.26486633,692.049988,-61.86058993,-46.25,-52,-24,-50.049988,681.3833513,764.799988,638,754.9342903,691.950012,699.900024,638,48.72206341,67.26585998,29.88961166,0.159025069,44.39693735
6/27/2008,675.900024,675.900024,636,642.75,828051,-2107342.652,657.637512,20,90,36.51606554,10.80645589,33.14937058,27.56736085,722.3222216,778.6509485,635.5890539,-0.085838962,655.2048796,-26.93062351,-18.51883703,-8.411786484,32.13256941,-13654375,-3.685353273,-3415.0024,-0.049045751,0.950954249,37.70011945,655.950012,-73.58088218,-74.299988,-76.549988,-60.899964,-57.099976,662.00001,764.799988,636,753.6190075,675.900024,718,666.099976,0,27.80336866,5.240683718,0.050054881,50.83038243
6/30/2008,654.799988,654.799988,610,616.549988,420913,-2405176.373,634.037491,10,90,37.10777428,9.874558187,40.28093546,31.16451067,715.0999993,786.2574189,607.8825835,-0.171721862,629.3061022,-32.02682357,-21.22043434,-10.80638924,32.65845894,-14075288,-4.431223045,-2720.0012,-0.040762368,0.959237632,47.00589645,632.399994,-83.91970398,-138.600036,-105,-110,-60.200012,635.174998,764.799988,610,746.4174717,642.75,675.900024,636,0,9.08549373,4.231258726,0.04859096,60.62422092
7/1/2008,616.549988,620,558.099976,571.5,599023,-2744848.179,591.537491,0,90,38.87864926,8.751585258,35.70003177,33.70338588,704.5555556,786.2369322,571.1730654,-0.210115754,590.5760137,-39.32308711,-24.84096489,-14.48212222,27.11829492,-14674311,-5.521619412,-4604.9988,-0.07306786,0.92693214,56.67430511,589.049988,-96.69205896,-176.849976,-179,-140,-138.450012,598.3916627,762,558.099976,737.8822126,616.549988,654.799988,610,0,11.89829692,6.482836585,0.001520174,60.62422092
7/2/2008,571.5,590,560,579.200012,769380,-2529421.163,575.175003,0,90,38.24446003,8.261229349,36.50126648,36.418289,695.0666673,773.3201602,550.2598446,-0.160850595,582.9540926,-44.06189007,-28.68514993,-15.37674014,26.34056922,-13904931,-6.268958407,670.0012,0.013473337,1.013473337,58.78155441,575,-109.3563262,-167.849976,-174.299988,-172,-169.5,582.8583373,762,558.099976,735.5017439,571.5,620,558.099976,14.59717915,23.97229806,10.20804779,0.129741444,63.08861159
7/3/2008,577.349976,579.200012,545,548.450012,595922,-3005112.91,562.5,0,90,37.95557088,7.729528475,36.03390849,39.04462949,684.5055576,756.3501665,527.5098431,-0.244005015,559.8363586,-49.80526396,-32.90917273,-16.89609123,26.1664131,-14500853,-7.196776077,-3175,-0.053090469,0.946909531,60.30472018,562.100006,-127.9536754,-179.899964,-166,-170.799988,-169.700012,562.5416767,750,545,728.9767781,579.200012,590,560,20.02603276,20.87698788,1.56961428,0.09150559,64.67586181
7/4/2008,548,573.75,535,548.799988,402254,-3120858.504,551.387497,0,90,38.01231582,10.87790803,33.41010858,42.23972863,673.8000013,734.8098422,513.1401698,-0.236171028,552.4419903,-53.79444767,-37.08622772,-16.70821995,27.2995653,-14098599,-7.887492435,-65.0024,0.000638118,1.000638118,58.41508773,554.375,-140.3392659,-139.150024,-146.349976,-153.25,-179,553.75,727,535,723.2219505,548.450012,579.200012,545,1.125325627,19.44418858,6.005217024,0.160869179,50.87651756
7/7/2008,555,593.5,549,573.150024,578901,-3071423.637,567.662506,20,80,38.47572183,9.979258024,32.22800909,45.56601091,664.8777804,718.1044309,506.8855835,-0.229882037,566.3163729,-54.43505281,-40.55599274,-13.87906007,24.90520875,-13519698,-8.071613561,2335.0036,0.0443696,1.0443696,55.66105356,571.25,-145.1795588,-103.549988,-113.25,-105.5,-130,560.9166767,718,535,718.8553983,548.799988,573.75,535,100,48.21770004,16.80617797,0.313724089,52.7130814
7/8/2008,563.900024,576,540.5,569.200012,546872,-2734057.16,562.400009,10,70,38.26317027,15.08625539,30.09224715,47.36984349,655.5666707,700.6993905,502.7906239,-0.221856768,568.2484111,-54.68588408,-43.38197101,-11.30391307,19.89682402,-14066570,-8.19832784,-495.0012,-0.006891759,0.993108241,52.15353926,558.25,-144.141027,-122.75,-97.5,-123.900024,-99.099976,567.1166787,718,535,712.8764915,573.150024,593.5,549,86.0423841,59.68234114,15.06608458,0.335555565,33.21489405
